type,juri,role,sop,filename,topic_id
ROBBI,WP,call taker,"['Create a call', 'Questions', 'What is the time delay?', 'Were there any injuries?', 'Were there any weapons used, seen or implied?', 'Was there a bait device involved?', 'Device description (e.g. money, phone, cigarettes)', 'Direction of travel, location, speed etc.', 'Location of suspect?', 'Full description of suspect?', 'Transportation, foot, bike, vehicle or transit?', 'Is anyone chasing suspect?  Description?', 'Was anything obtained?  Where did the suspect place it?', 'Was there a note used?  If yes, advise victim not to touch it.', 'Ask to speak to victim if feasible.  Location of victim?', 'Advise staff to secure the premise and keep witnesses on scene.']",WP - ROBBI - Robbery in progress.docx,1
ROBBI,WV,call taker,"['Create a call', 'Questions', 'What is the time delay?', 'Were there any injuries?', 'Were there any weapons used, seen or implied?', 'Was there a bait device involved?', 'Device description (e.g. money, phone, cigarettes)', 'Direction of travel, location, speed etc.', 'Location of suspect?', 'Full description of suspect?', 'Transportation, foot, bike, vehicle or transit?', 'Is anyone chasing suspect?  Description?', 'Was anything obtained?  Where did the suspect place it?', 'Was there a note used?  If yes, advise victim not to touch it.', 'Ask to speak to victim if feasible.  Location of victim?', 'Advise staff to secure the premise and keep witnesses on scene.']",WV - ROBBI - Robbery in progress.docx,1
ROBBI,VA,dispatcher,"['Do not broadcast until the central dispatcher has gone over all channels with the warbled broadcast', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.']",VA - ROBBI - Robbery in progress.docx,4
ROBBI,AB,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",AB - ROBBI - Robbery in progress.docx,8
ROBBI,BI,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",BI - ROBBI - Robbery in progress.docx,8
ROBBI,BU,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",BU - ROBBI - Robbery in progress.docx,8
ROBBI,DE,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",DE - ROBBI - Robbery in progress.docx,8
ROBBI,NW,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",NW - ROBBI - Robbery in progress.docx,8
ROBBI,PO,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",PO - ROBBI - Robbery in progress.docx,8
ROBBI,RI,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",RI - ROBBI - Robbery in progress.docx,8
ROBBI,RM,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",RM - ROBBI - Robbery in progress.docx,8
ROBBI,SC,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",SC - ROBBI - Robbery in progress.docx,8
ROBBI,SQ,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",SQ - ROBBI - Robbery in progress.docx,8
ROBBI,SX,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",SX - ROBBI - Robbery in progress.docx,8
ROBBI,UN,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",UN - ROBBI - Robbery in progress.docx,8
ROBBI,WP,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",WP - ROBBI - Robbery in progress.docx,8
ROBBI,WV,dispatcher,"['Sound warble alert tone.', 'Broadcast details.', 'Assign a member.', 'Assign cover unit(s) for containment if resources permit.', 'Assign a PDS unit if available.', 'Set up perimeters if requested.', 'Notify surrounding agencies.']",WV - ROBBI - Robbery in progress.docx,8
MARINE,DE,call taker,"['Fresh water and salt water', 'Create a call', 'Questions', 'Where is the vessel? (e.g. what body of water or river)', 'Size of the vessel?', 'Any other boat descriptors, including “K” number?', 'Closest landmarks?', 'How far from shore?', 'Number of people involved, are any of them children or elderly?', 'Anyone in the water?', 'Is their boat incapacitated in any way? (e.g. are they able to get to safety)', 'Is the boat driver an experienced boater?', 'Is the boat taking on water?', 'Obtain the caller’s cell phone number ', 'Are the boaters/boat equipped to stay where they are for an indefinite amount of time? (e.g. until morning – food, blankets, water, etc.)', 'Does everyone on the boat have/wearing “Personal Floatation Devices”?', 'Do any of the boaters have medical conditions, if yes do they require medication and when?', 'Transfer the caller to the JRCC', ' Marine Access Plan Level 1 Notification', 'Create a call', 'Questions', 'Size of the vessel?', 'Closest landmarks?', 'How far from shore?', 'Number of people involved?', 'Anyone in the water?', 'Expected time of occurrence if not at the present, and expected duration of the incident.', 'Transfer caller to the JRCC', 'Marine Access Plan Level 2 Limited Response', 'Create a call', 'Questions', 'Size of the vessel?', 'Closest landmarks?', 'How far from shore?', 'Number of people involved?', 'Anyone in the water?', 'Expected time of occurrence if not at the present, and expected duration of the incident.', 'Likelihood of any hazardous situation developing from the incident', 'Transfer caller to the JRCC', 'Marine Access Plan Level 3 Full Response', 'Create a call', 'Questions', 'Size of the vessel?', 'Closest landmarks?', 'How far from shore?', 'Number of people involved?', 'Anyone in the water?', 'Expected time of occurrence if not at the present, and expected duration of the incident.', 'Likelihood of any hazardous situation developing from the incident', 'Transfer caller to the JRCC']",DE - MARINE - Marine Incident.docx,0
MARINE,AB,call taker,"['Fresh water ', 'Create a call', 'Questions', 'Where is the vessel? (e.g. what body of water or river)', 'Size of the vessel?', 'Any other boat descriptors, including “K” number?', 'Closest landmarks?', 'How far from shore?', 'Number of people involved, are any of them children or elderly?', 'Anyone in the water?', 'Is their boat incapacitated in any way? (e.g. are they able to get to safety)', 'Is the boat driver an experienced boater?', 'Is the boat taking on water?', 'Obtain the caller’s cell phone number ', 'Are the boaters/boat equipped to stay where they are for an indefinite amount of time? (e.g. until morning – food, blankets, water, etc.)', 'Does everyone on the boat have/wearing “Personal Floatation Devices”?', 'Do any of the boaters have medical conditions, if yes do they require medication and when?']",AB - MARINE - Marine Incident.docx,1
MARINE,BI,call taker,"['Fresh water', 'Create a call', 'Questions', 'Where is the vessel? (e.g. what body of water or river)', 'Size of the vessel?', 'Any other boat descriptors, including “K” number?', 'Closest landmarks?', 'How far from shore?', 'Number of people involved, are any of them children or elderly?', 'Anyone in the water?', 'Is their boat incapacitated in any way? (e.g. are they able to get to safety)', 'Is the boat driver an experienced boater?', 'Is the boat taking on water?', 'Obtain the caller’s cell phone number ', 'Are the boaters/boat equipped to stay where they are for an indefinite amount of time? (e.g. until morning – food, blankets, water, etc.)', 'Does everyone on the boat have/wearing “Personal Floatation Devices”?', 'Do any of the boaters have medical conditions, if yes do they require medication and when?', ' Salt water', 'Create a call', 'Questions', 'Where is the vessel? (e.g. what body of water)', 'Size of the vessel?', 'Any other boat descriptors, including “K” number?', 'Closest landmarks?', 'How far from shore?', 'Number of people involved, are any of them children or elderly?', 'Anyone in the water?', 'Is their boat incapacitated in any way? (e.g. are they able to get to safety)', 'Is the boat driver an experienced boater?', 'Is the boat taking on water?', 'Obtain the caller’s cell phone number ', 'Are the boaters/boat equipped to stay where they are for an indefinite amount of time? (e.g. until morning – food, blankets, water, etc.)', 'Does everyone on the boat have/wearing “Personal Floatation Devices”?', 'Do any of the boaters have medical conditions, if yes do they require medication and when?', ' Transfer caller to the JRCC']",BI - MARINE - Marine Incident.docx,1
